timestamp,open,high,low,close,volume
2024-01-03 14:00:00+00:00,28991.934127642824,29166.05985813917,28875.85030731192,29020.955082725548,332.2353401112174
2024-01-03 15:00:00+00:00,28874.431085897162,29047.851092419063,28758.81774821589,28903.33442031748,352.90571516781216
2024-01-03 16:00:00+00:00,28957.60041555434,29131.51993756968,28841.654067544114,28986.5870025569,105.23778263533346
2024-01-03 17:00:00+00:00,29095.086794408566,29269.832060441047,28978.58995038691,29124.21100541398,365.41494880668427
2024-01-03 18:00:00+00:00,29089.890983262692,29264.605043222226,28973.41494328967,29119.00999325595,171.21438674790056
2024-01-03 19:00:00+00:00,29192.141919762103,29367.470099460374,29075.256466629922,29221.36328304515,484.42812698778204
2024-01-03 20:00:00+00:00,29230.267358664365,29405.82451997766,29113.229251122168,29259.526885549916,159.46509110124518
2024-01-03 21:00:00+00:00,29167.817895179312,29342.999984639846,29051.029835538953,29197.0149100894,265.8496494908095
2024-01-03 22:00:00+00:00,29205.919316169602,29381.33024299344,29088.97869828704,29235.154470640242,134.13986723145754
2024-01-03 23:00:00+00:00,29361.567169159556,29537.912917923273,29244.003336650407,29390.95812728684,498.7497007383789
2024-01-04 00:00:00+00:00,29359.98614785247,29536.32240099272,29242.428645758966,29389.375523375846,300.87800413249704
2024-01-04 01:00:00+00:00,29518.292049068288,29695.579088402028,29400.10068951246,29547.839888957245,338.1540069280175
2024-01-04 02:00:00+00:00,29258.577513169723,29434.30470544101,29141.42605165553,29287.86537854827,126.830590955371
2024-01-04 03:00:00+00:00,29342.683573356808,29518.91590713072,29225.195350840862,29372.055628985792,399.98418815967113
2024-01-04 04:00:00+00:00,29353.377575473798,29529.674137488655,29235.84653413056,29382.76033580961,183.9622372382343
2024-01-04 05:00:00+00:00,29325.50474116226,29501.63389876684,29208.08530275921,29354.859600763026,459.2217157762855
2024-01-04 06:00:00+00:00,29336.669642738158,29512.865856808654,29219.20550002449,29366.035678416574,182.05585619280288
2024-01-04 07:00:00+00:00,29140.109508169528,29315.125180891264,29023.432393021703,29169.278786956485,176.27508826546662
2024-01-04 08:00:00+00:00,29120.162286574563,29295.058156163595,29003.56504018187,29149.311598172735,114.61986713923795
2024-01-04 09:00:00+00:00,29157.835832468583,29332.957969600524,29041.087741047286,29187.022855323907,288.8267780439997
2024-01-04 10:00:00+00:00,29307.475447538265,29483.49632109705,29190.12819849907,29336.812259798062,325.9364533050466
2024-01-04 11:00:00+00:00,29257.698252732724,29433.420164160543,29140.55031178084,29286.985237970694,126.28345577134095
2024-01-04 12:00:00+00:00,29178.927741803695,29354.17655706978,29062.09519829297,29208.135877681376,410.2110466780042
2024-01-04 13:00:00+00:00,29130.800213149603,29305.759974189536,29014.16037245631,29159.960173322925,281.315533899211
2024-01-04 14:00:00+00:00,29224.246884708038,29399.767887018596,29107.232883167664,29253.50038509313,309.756107731032
2024-01-04 15:00:00+00:00,29259.08712056304,29434.81737353939,29141.933618578805,29288.3754960591,276.3050987752913
2024-01-04 16:00:00+00:00,29208.162076206714,29383.586473060805,29091.212478303984,29237.399475682396,260.3052243501304
2024-01-04 17:00:00+00:00,29261.435492774737,29437.179850088698,29144.272587898762,29290.726218993732,323.85613252328716
2024-01-04 18:00:00+00:00,29273.131539954607,29448.946143798174,29155.921804058893,29302.433973928535,162.09609837228498
2024-01-04 19:00:00+00:00,29371.897174508842,29548.304965346728,29254.291980616916,29401.298472981824,172.77125219810844
2024-01-04 20:00:00+00:00,29303.760070430493,29479.758629412056,29186.427697776115,29333.093163594087,444.7142484054069
2024-01-04 21:00:00+00:00,29273.024621985376,29448.83858367898,29155.81531418964,29302.32694893431,478.4461848534531
2024-01-04 22:00:00+00:00,29235.851017487475,29411.441714289198,29118.790552952993,29265.116133621097,249.32372651190119
2024-01-04 23:00:00+00:00,29091.643874169076,29266.36846200192,28975.160815613843,29120.764638807883,208.2978692574215
2024-01-05 00:00:00+00:00,29123.224289847825,29298.13854984691,29006.61478318177,29152.37666651434,357.59981729560633
2024-01-05 01:00:00+00:00,29151.301711538596,29326.384604700987,29034.579782763667,29180.48219373233,263.49366843923855
2024-01-05 02:00:00+00:00,29153.810545857177,29328.908507093554,29037.078571699592,29182.993539396575,110.15454226413794
2024-01-05 03:00:00+00:00,29132.373291233,29307.342500189356,29015.727151928768,29161.53482605906,162.46103894647615
2024-01-05 04:00:00+00:00,28992.975754102168,29167.10774061329,28876.88776309475,29021.99775185402,386.388891538959
2024-01-05 05:00:00+00:00,28952.951286357908,29126.842885675367,28837.023553479597,28981.933219577484,363.56957676406057
2024-01-05 06:00:00+00:00,28920.712106156883,29094.41007676443,28804.913459085183,28949.66176792481,110.83839700139339
2024-01-05 07:00:00+00:00,28842.56260696164,29015.791211207656,28727.07687079763,28871.434041002645,188.7888647731798
2024-01-05 08:00:00+00:00,28828.448164366207,29001.59199718522,28713.018942486862,28857.305469836043,192.42991863522855
2024-01-05 09:00:00+00:00,28870.81084496198,29044.209108295083,28755.21200273991,28899.710555517497,368.75709743949136
2024-01-05 10:00:00+00:00,29061.238816492914,29235.780791366742,28944.87749991036,29090.329145638552,107.88421510174567
2024-01-05 11:00:00+00:00,29080.677139994812,29255.335861556337,28964.237992287126,29109.786926921734,141.64343279382953
2024-01-05 12:00:00+00:00,29108.40442402802,29283.22967582398,28991.854256164042,29137.541965994013,419.96643414927576
2024-01-05 13:00:00+00:00,29102.965277042975,29277.757861289476,28986.436887545307,29132.097374417393,171.41786482173345
2024-01-05 14:00:00+00:00,28913.278032634604,29086.931354151926,28797.509151623053,28942.22025288749,361.0984431407499
2024-01-05 15:00:00+00:00,28912.627296477225,29086.276709669277,28796.861021015855,28941.568865342568,195.2731124186906
2024-01-05 16:00:00+00:00,28920.642294450336,29094.33984576835,28804.84392690499,28949.59188633667,139.77655710373807
2024-01-05 17:00:00+00:00,29168.718181487613,29343.905678073123,29051.926517097272,29197.9160975852,197.26887639978162
2024-01-05 18:00:00+00:00,29151.49932110598,29326.58340111262,29034.776601101552,29180.680001107088,388.9067727422637
2024-01-05 19:00:00+00:00,29183.62190060511,29358.89890901715,29066.770561663747,29212.83473534045,442.2785872425143
2024-01-05 20:00:00+00:00,29182.152194811555,29357.420376161772,29065.306740578075,29211.363558369925,432.0879458267966
2024-01-05 21:00:00+00:00,29067.399258853362,29241.978233381007,28951.013275834932,29096.49575460797,258.87341184738193
2024-01-05 22:00:00+00:00,29183.565258023413,29358.84192623977,29066.714145879178,29212.778036059473,367.2340546282585
2024-01-05 23:00:00+00:00,29260.681367988826,29436.42119602479,29143.521482631513,29289.971339328153,181.9937181663284
2024-01-06 00:00:00+00:00,29341.703459498425,29517.929906702615,29224.219161362296,29371.074534032457,217.2590921044053
2024-01-06 01:00:00+00:00,29252.853652764432,29428.546467495744,29135.72510961022,29282.135788552983,458.5343274084479
2024-01-06 02:00:00+00:00,29394.990804426943,29571.53729574482,29277.29314354836,29424.41521964659,105.20076940429442
2024-01-06 03:00:00+00:00,29256.943883253996,29432.6612639342,29139.798962800527,29286.230113367365,134.2034123417872
2024-01-06 04:00:00+00:00,29317.56890692464,29493.650401861123,29200.18124363365,29346.91582274739,183.1545020584109
2024-01-06 05:00:00+00:00,29538.39342394306,29715.80119225503,29420.121578401748,29567.961385328388,110.61288154952788
2024-01-06 06:00:00+00:00,29441.436845062504,29618.262291579395,29323.553214051244,29470.90775281532,172.57417403591893
2024-01-06 07:00:00+00:00,29386.86170187519,29563.359369754315,29269.19658995577,29416.277979855044,333.2166243878769
2024-01-06 08:00:00+00:00,29398.814873247444,29575.38433194562,29281.10190078199,29428.243116363807,268.5698202369992
2024-01-06 09:00:00+00:00,29350.515655401236,29526.795028706947,29232.996073197428,29379.895550952187,457.0686844307899
2024-01-06 10:00:00+00:00,29197.60237863773,29372.9633538848,29080.695061806346,29226.829207845574,426.9774246953764
2024-01-06 11:00:00+00:00,29206.44981982085,29381.863932852804,29089.507077799542,29235.685505326175,236.7269406791504
2024-01-06 12:00:00+00:00,29102.32367881961,29277.11240962333,28985.797858283797,29131.455133953565,203.769373372517
2024-01-06 13:00:00+00:00,29151.633562640065,29326.718448902164,29034.910305131998,29180.814377017083,251.87696326690676
2024-01-06 14:00:00+00:00,29061.78108164011,29236.32631336167,28945.417593825736,29090.871953593705,336.1179770059231
2024-01-06 15:00:00+00:00,29218.61752870136,29394.10472106593,29101.62606712498,29247.865394095457,207.22545632915052
2024-01-06 16:00:00+00:00,29142.368524796973,29317.39776518614,29025.682364537526,29171.540064861834,349.65956313965364
2024-01-06 17:00:00+00:00,29112.192579328024,29287.04058280747,28995.62724367506,29141.333913241266,263.7646608764962
2024-01-06 18:00:00+00:00,29195.460949343254,29370.80906315312,29078.56220680334,29224.685634978232,320.8188723407921
2024-01-06 19:00:00+00:00,29074.4956041315,29249.11719935151,28958.081207318162,29103.599203334838,274.45061165412665
2024-01-06 20:00:00+00:00,29099.216851598456,29273.986922779222,28982.703470811273,29128.34519679525,217.7863038167671
2024-01-06 21:00:00+00:00,29231.79841275127,29407.36476958461,29114.754174862373,29261.059472223493,479.3813227848627
2024-01-06 22:00:00+00:00,29073.208837618604,29247.822704511203,28956.799593023534,29102.31114876737,405.4423176639043
2024-01-06 23:00:00+00:00,29093.651760085977,29268.3884072937,28977.160661947495,29122.7745346206,156.04527030658102
2024-01-07 00:00:00+00:00,29121.612051231397,29296.516628115667,29005.008999975216,29150.762814045444,447.3871903591651
2024-01-07 01:00:00+00:00,29201.71415612195,29377.099826729285,29084.790375717057,29230.945101223173,294.97247929980546
2024-01-07 02:00:00+00:00,29080.14078010523,29254.79628028604,28963.703779984688,29109.250030135365,457.82089075763656
2024-01-07 03:00:00+00:00,28950.225164458112,29124.100390671072,28834.308346982805,28979.20436882694,419.9421023789261
2024-01-07 04:00:00+00:00,29004.36512686324,29178.565518015566,28888.231532761685,29033.398525388628,270.0854017876934
2024-01-07 05:00:00+00:00,29036.031895719236,29210.422477675504,28919.771507748388,29065.096992711948,108.98772332804695
2024-01-07 06:00:00+00:00,29063.054131468787,29237.607009135263,28946.685546357803,29092.146277746535,207.47094375397842
2024-01-07 07:00:00+00:00,29099.662307597533,29274.435054189707,28983.14714320275,29128.79109869623,316.65368586434676
2024-01-07 08:00:00+00:00,29033.725837911843,29208.10256967107,28917.47468340569,29062.788626538382,353.39128793045893
2024-01-07 09:00:00+00:00,29058.925982258228,29233.45406623575,28942.57392627321,29088.01399625448,203.15507417328092
2024-01-07 10:00:00+00:00,29090.20192234077,29264.91784980227,28973.72463736643,29119.321243584352,155.74242962912965
2024-01-07 11:00:00+00:00,29020.836215679934,29195.13553229062,28904.636671272805,29049.886101781714,433.9720947197196
2024-01-07 12:00:00+00:00,29209.225089343294,29384.65587066067,29092.27123513171,29238.46355289619,493.76087228142086
2024-01-07 13:00:00+00:00,29258.55899814238,29434.286079212303,29141.40761076243,29287.84684498737,310.27607292107433
2024-01-07 14:00:00+00:00,29141.545778771837,29316.570077743436,29024.86291279077,29170.716495267105,168.6717143393214
2024-01-07 15:00:00+00:00,29209.133484274356,29384.56371541114,29092.179996849834,29238.37185613049,208.9229306077476
2024-01-07 16:00:00+00:00,29113.760785418646,29288.618207553292,28997.189170662215,29142.903689107756,107.3562706189867
2024-01-07 17:00:00+00:00,29194.388537332517,29369.730210229405,29077.49408873459,29223.612149482,465.7195226241996
2024-01-07 18:00:00+00:00,29312.13023567536,29488.179065919652,29194.764348845827,29341.47170738274,147.10043315605645
2024-01-07 19:00:00+00:00,29232.142072072023,29407.710492925304,29115.09645816983,29261.40347554757,330.6065902057014
2024-01-07 20:00:00+00:00,29330.38134738353,29506.53979391436,29212.94238302964,29359.741088472,209.6220882748824
2024-01-07 21:00:00+00:00,29373.616161984486,29550.034277071478,29256.00408525982,29403.01918116565,321.67120100631735
2024-01-07 22:00:00+00:00,29457.737971967937,29634.661323150925,29339.789071179275,29487.225197165102,360.5681553407457
2024-01-07 23:00:00+00:00,29649.225590935064,29827.299017907644,29530.509972953343,29678.904495430495,431.89672148288065
2024-01-08 00:00:00+00:00,29626.70931814638,29804.647512249358,29508.083855411056,29656.36568383021,182.56850870424128
2024-01-08 01:00:00+00:00,29553.409075327065,29730.907027731428,29435.077107057485,29582.992067394458,104.3983314633922
2024-01-08 02:00:00+00:00,29466.544583807474,29643.52082755406,29348.560421309747,29496.040624431906,154.7542520275229
2024-01-08 03:00:00+00:00,29387.04313633943,29563.541893915037,29269.37729795569,29416.459595935365,460.00745673924206
2024-01-08 04:00:00+00:00,29381.338675568957,29557.803172118918,29263.695677868982,29410.749424993952,449.5560310250061
2024-01-08 05:00:00+00:00,29417.41775785314,29594.09894558799,29299.630299363238,29446.864622475616,338.9652408681233
2024-01-08 06:00:00+00:00,29447.05716870621,29623.91637092066,29329.151033896575,29476.53370240862,340.20674417346135
2024-01-08 07:00:00+00:00,29531.690775284907,29709.058287448777,29413.44576717566,29561.25202731222,366.01466981850217
2024-01-08 08:00:00+00:00,29534.98766428351,29712.37497758251,29416.72945541751,29564.55221650001,170.14851144937984
2024-01-08 09:00:00+00:00,29682.19371859153,29860.465152336823,29563.34609609467,29711.905624215746,465.7647783699839
2024-01-08 10:00:00+00:00,29657.752500951057,29835.877140596407,29539.00274118749,29687.43994089195,267.5082099568292
2024-01-08 11:00:00+00:00,29931.49540069336,30111.264141838663,29811.649573263156,29961.45685755091,253.255411299799
2024-01-08 12:00:00+00:00,29995.997568735085,30176.153710289047,29875.893474365774,30026.023592327412,307.56708211313503
2024-01-08 13:00:00+00:00,29912.365528849095,30092.019375869208,29792.59629750235,29942.30783668578,118.78638671002201
2024-01-08 14:00:00+00:00,29807.38136829279,29986.404679814066,29688.03249394527,29837.21858687967,166.51334750243177
2024-01-08 15:00:00+00:00,29857.578362575587,30036.903157546007,29738.02849926197,29887.46582840399,395.2134465705482
2024-01-08 16:00:00+00:00,29837.252430321532,30016.455147620756,29717.78395212205,29867.119549871404,133.1194671700506
2024-01-08 17:00:00+00:00,29910.579079681334,30090.222197277013,29790.817001284213,29940.519599280615,341.26084378655526
2024-01-08 18:00:00+00:00,29959.85351837623,30139.792578546654,29839.894144929276,29989.843361737967,198.13964387252838
2024-01-08 19:00:00+00:00,29954.57591000181,30134.48327282464,29834.63766811992,29984.560470472283,255.71824561679063
2024-01-08 20:00:00+00:00,29871.97921756677,30051.390504158764,29752.37169317211,29901.88109866544,215.47749470827995
2024-01-08 21:00:00+00:00,29722.64397982066,29901.158358077835,29603.63439431587,29752.396376196855,242.26908658597966
2024-01-08 22:00:00+00:00,29680.03513610916,29858.293605395098,29561.1961565852,29709.74488099015,387.6183620736982
2024-01-08 23:00:00+00:00,29767.58737566208,29946.37168422461,29648.39783662039,29797.3847604225,218.84868624927
2024-01-09 00:00:00+00:00,29790.973340700682,29969.898105509696,29671.69016416134,29820.79413483552,326.5618561187589
2024-01-09 01:00:00+00:00,29668.522036707356,29846.711358249137,29549.7291556795,29698.22025696432,290.42016087963987
2024-01-09 02:00:00+00:00,29687.82081119989,29866.126041297182,29568.95065780169,29717.53834954944,365.46846614505927
2024-01-09 03:00:00+00:00,29728.3120174348,29906.86043795993,29609.27973708471,29758.070087522323,474.7318957299032
2024-01-09 04:00:00+00:00,29642.012659558306,29820.042765621718,29523.325922182696,29671.68434390221,393.02883888410014
2024-01-09 05:00:00+00:00,29659.367797642266,29837.502138769243,29540.61157022428,29689.05685449676,185.9761514363027
2024-01-09 06:00:00+00:00,29667.18084861502,29845.362114973064,29548.393337709655,29696.87772634136,112.47325402451386
2024-01-09 07:00:00+00:00,29554.99611586174,29732.503600041087,29436.65779307551,29584.5806965583,204.90561771993004
2024-01-09 08:00:00+00:00,29592.737073160537,29770.47122975609,29474.247635430165,29622.35943259313,338.03117228010194
2024-01-09 09:00:00+00:00,29650.757447344724,29828.8400746561,29532.035695803803,29680.437885229952,120.57032539370013
2024-01-09 10:00:00+00:00,29760.952266537934,29939.696724595215,29641.789294499744,29790.74300954748,298.54649888049454
2024-01-09 11:00:00+00:00,29868.225091536216,30047.61383082472,29748.632598677214,29898.12321475097,338.7371395667557
2024-01-09 12:00:00+00:00,29732.593921677304,29911.168059345033,29613.544496565482,29762.35627795526,233.69755632678434
2024-01-09 13:00:00+00:00,29640.903200189783,29818.926642833565,29522.220905093927,29670.573773963748,408.36488149832877
2024-01-09 14:00:00+00:00,29694.35322338393,29872.697687188032,29575.45691418119,29724.077300684614,142.63930125350873
2024-01-09 15:00:00+00:00,29747.67843988006,29926.34317525471,29628.568616296954,29777.455895775835,130.0551126943235
2024-01-09 16:00:00+00:00,29801.129703742034,29980.11546772847,29681.80586108441,29830.96066440644,391.2755024814413
2024-01-09 17:00:00+00:00,30188.01557965844,30369.32498253927,30067.142644404554,30218.233813471914,298.1965264824794
2024-01-09 18:00:00+00:00,30247.045541676685,30428.70947886393,30125.93625021852,30277.322864541227,375.36095857109444
2024-01-09 19:00:00+00:00,30362.48654913073,30544.843825702083,30240.91503141649,30392.87942855929,273.9309354414985
2024-01-09 20:00:00+00:00,30459.7893253037,30642.73100293315,30337.828206884067,30490.27960490861,198.56081329564273
2024-01-09 21:00:00+00:00,30526.86131130915,30710.205823689383,30404.631636388993,30557.41873003919,427.6409270696799
2024-01-09 22:00:00+00:00,30497.36391376958,30680.531264603025,30375.252346547277,30527.891805575153,419.7663515875917
2024-01-09 23:00:00+00:00,30575.182938896854,30758.8176712626,30452.75978398636,30605.78872762448,377.8785883417707
2024-01-10 00:00:00+00:00,30499.975699964554,30683.158737201575,30377.85367513987,30530.506206170725,208.8580548919851
2024-01-10 01:00:00+00:00,30478.315521151228,30661.368467224205,30356.28022376924,30508.824345496723,336.0922667476348
2024-01-10 02:00:00+00:00,30431.825702723097,30614.59943066738,30309.976550760242,30462.287990713812,244.38955877601072
2024-01-10 03:00:00+00:00,30442.002929247792,30624.837781675702,30320.11302762918,30472.475404652443,136.63282933065366
2024-01-10 04:00:00+00:00,30675.235320058477,30859.470967626392,30552.411555013197,30705.941261319796,466.9254301848971
2024-01-10 05:00:00+00:00,30490.69352731856,30673.82081577092,30368.608668350316,30521.21474206062,154.72745236758456
2024-01-10 06:00:00+00:00,30561.248920336973,30744.79996490356,30438.88155729258,30591.840761098072,480.094941528321
2024-01-10 07:00:00+00:00,30402.136604805128,30584.732019848998,30280.406328109213,30432.569173979107,278.4023091831823
2024-01-10 08:00:00+00:00,30356.988611412762,30539.31286733716,30235.43910746316,30387.375987400163,174.05317153544786
2024-01-10 09:00:00+00:00,30467.772776049802,30650.76240233238,30345.779691861415,30498.2710470969,316.7603789513432
2024-01-10 10:00:00+00:00,30476.19234995744,30659.232544251474,30354.165553761413,30506.699049006445,449.1783343505633
2024-01-10 11:00:00+00:00,30370.5236466423,30552.92919406958,30248.91994835745,30400.924571213516,392.88995456382446
2024-01-10 12:00:00+00:00,30301.062806087233,30483.051171288953,30179.737229286082,30331.39420028752,422.6244591445799
2024-01-10 13:00:00+00:00,30370.952621205808,30553.36074505689,30249.347205305083,30401.353975180988,363.51334668428694
2024-01-10 14:00:00+00:00,30299.986994697265,30481.968898569314,30178.665725449227,30330.317312009272,376.910625807141
2024-01-10 15:00:00+00:00,30323.609207796504,30505.732986822306,30202.193355112635,30353.963170967472,439.6782606261277
2024-01-10 16:00:00+00:00,30330.15983460289,30512.322956732638,30208.71775318306,30360.52035495785,199.86720354367438
2024-01-10 17:00:00+00:00,30267.062959877072,30448.84712179825,30145.873518596283,30297.36032019727,295.7699854572562
2024-01-10 18:00:00+00:00,30483.240974400673,30666.32350277545,30361.185955484154,30513.754729129803,188.4837767278409
2024-01-10 19:00:00+00:00,30548.567484730243,30732.04236451841,30426.250898204795,30579.146631361604,495.0672031986588
2024-01-10 20:00:00+00:00,30348.253740323147,30530.525534559318,30226.739210832366,30378.632372695844,477.6237358746453
2024-01-10 21:00:00+00:00,30368.878526368615,30551.274193193647,30247.281415151923,30399.277804172787,115.77072454740235
2024-01-10 22:00:00+00:00,30304.76405853825,30486.774653484423,30183.423661907465,30335.099157695946,382.23006900627536
2024-01-10 23:00:00+00:00,30391.920148684392,30574.45420363144,30270.23077871969,30422.34249117557,470.09932696626635
2024-01-11 00:00:00+00:00,30314.745326914966,30496.81586941896,30193.364965245637,30345.0904173323,172.23013805093342
2024-01-11 01:00:00+00:00,30305.281156412424,30487.294857051536,30183.938689319682,30335.61677318561,327.17809222105177
2024-01-11 02:00:00+00:00,30357.727385582573,30540.05607858907,30236.174923578237,30388.115501083656,466.19531903521676
2024-01-11 03:00:00+00:00,30446.214329480168,30629.074475603167,30324.307565398165,30476.691020500668,113.57839143431954
2024-01-11 04:00:00+00:00,30328.302718415292,30510.454686694062,30206.86807289611,30358.66137979509,378.968106898736
